,CBA-WBC,CBA-ANZ,CBA-NAB,CBA-MQG,WBC-ANZ,WBC-NAB,WBC-MQG,ANZ-NAB,ANZ-MQG,NAB-MQG
2021-01-14,0.5285656725399617,0.5965676341909621,0.6170000940196304,0.1578204432865502,0.9330995246719329,0.9612804250587615,0.1485536954786566,0.9131382976272167,0.220860308988577,0.22420566532880382
2021-01-15,0.5048412331847217,0.594496518111209,0.5900697710467895,0.15127395769744068,0.9170495827491794,0.9581224071118153,0.13204170815032246,0.9051393622507597,0.20547244282595623,0.21181019299629655
2021-01-18,0.5119273638269739,0.5961000195517532,0.5809999428999004,0.1598533329911631,0.902720765107301,0.947422344355124,0.13387926812942808,0.917268141081905,0.1991663227978453,0.19751175344983696
2021-01-19,0.5114173645245618,0.6014653989373083,0.5849176568964666,0.16504309682743235,0.9311174578842956,0.9617731136396976,0.12256765633199196,0.934139990493283,0.21162927693494749,0.20036255801763314
2021-01-20,0.501146694797761,0.6044251184469057,0.5910457459669268,0.16911973002337333,0.9288935753253631,0.9616103449938959,0.12772478590291847,0.9318245454997032,0.21263048650577732,0.2094235940753102
2021-01-21,0.48927893080211304,0.612267853378836,0.5791219859643655,0.17727057233534538,0.9234231160409907,0.958048695241899,0.1333339489380947,0.9343185305447179,0.20948485085759927,0.22003431513652671
2021-01-22,0.5030530063402638,0.6247254767787952,0.5956957425945878,0.17263358701705078,0.921034749750286,0.9678932544101315,0.14619783849303758,0.9391333606437111,0.21135517062308806,0.2186483312084666
2021-01-25,0.4961181419325801,0.6247844128333507,0.5881748637935442,0.16983065969202604,0.9070480147802877,0.9458802147027652,0.13517894034954336,0.9236286014146293,0.20670484309770387,0.2164541526351773
2021-01-26,0.49196261948744824,0.6225865026408458,0.5953294450162786,0.16269048941819242,0.904707049851943,0.9389234922176757,0.14429330552539588,0.9172316518551993,0.20205143864115183,0.2133803782623782
2021-01-27,0.478344601735047,0.6019374294676907,0.5986220009979869,0.14217119958545954,0.9010354464436832,0.930377406061182,0.12259613385518753,0.9089827740144878,0.18878755944940084,0.19030145511713625
2021-01-28,0.4837839537577556,0.608815121781613,0.6052838903600258,0.16160595631177999,0.9051600752554765,0.9299416393235772,0.13559043977907792,0.9037146113278722,0.19506089893643397,0.19550786247508545
2021-01-29,0.48440379690627833,0.6225401653896862,0.612457330242385,0.16733941894799376,0.9111348914424593,0.9234310637703114,0.13754906441251924,0.9125463292056856,0.20399856882190237,0.20336259054439054
2021-02-01,0.4827149504392676,0.6191618919836738,0.6123383037099343,0.16290178613820805,0.9046884173077209,0.9146082317853251,0.14495844649151146,0.9101026949063771,0.1992525274627135,0.19867835197991446
2021-02-02,0.5043902036587874,0.6195569615768531,0.6382015463073781,0.17737034562640774,0.907364893797895,0.9108250329841626,0.1515600118963858,0.9216161022618405,0.2027457294865822,0.18976572309417894
2021-02-03,0.49271025904066534,0.6104733950581762,0.6138241314402009,0.17932242408968402,0.9166354373380836,0.9190074535784727,0.15853493944297292,0.9213234746458538,0.20076844134666927,0.19539813260703642
2021-02-04,0.4976053689261609,0.6181041499874428,0.6246954103867224,0.18255663192426352,0.9108830695490893,0.9204918656480684,0.1550589699066729,0.9151696730932255,0.20552310644451288,0.190923826212835
2021-02-05,0.5087811905808043,0.6201511706476558,0.6174905630228399,0.1686740729878804,0.9049032246231885,0.9247434347501435,0.1346544729789636,0.9169379332755314,0.19097535231525153,0.1760251574007805
2021-02-08,0.5115571320773821,0.6219535120100473,0.6196789111643717,0.16414220156344128,0.9046290627599489,0.9408210343446355,0.13911974738787536,0.9012963303770788,0.1815822685468489,0.1669215316068
2021-02-09,0.5240348519401027,0.6390194417832522,0.6349396862325355,0.16317485381346608,0.9018438626684356,0.9326807848241943,0.1401880695661435,0.9036987675185215,0.16595893582222154,0.16277961534349128
2021-02-10,0.5099297520456773,0.6333973081488904,0.6225328190167326,0.14845836757006947,0.9131962036586803,0.9354419246749912,0.1399224297758701,0.912210320042951,0.14878140800180484,0.14664828900547833
2021-02-11,0.5073256931163566,0.6299930463398318,0.631848565580536,0.14317757391643782,0.9199410335400486,0.941031558341989,0.1256233234178028,0.9142903044630551,0.14580476886187288,0.14547737331627508
2021-02-12,0.5120643926749735,0.6396300739203951,0.6384502797721383,0.1334089950695032,0.9279846993860037,0.9462590883750761,0.13081188826720602,0.9268660730942764,0.14615008250702166,0.14604138016485968
2021-02-15,0.5095384526792444,0.6310679919411374,0.6307190080922545,0.1345118053488088,0.9188389615423587,0.9454160645887948,0.1432866844043319,0.9409507325349584,0.15490273487263218,0.15409398778145134
2021-02-16,0.5055167220711176,0.6200540683333687,0.6268185833053743,0.1282840806657659,0.9229575197069634,0.9490352026667128,0.14577807178654112,0.9355542618189607,0.1608238822485788,0.16130783836162
2021-02-17,0.49456565090642013,0.6108209475425855,0.6266360618678293,0.12056164416895943,0.9052170370031352,0.9321316818157288,0.12516023499907458,0.929467623124984,0.154701511561258,0.16648931103244058
2021-02-18,0.482889591482751,0.5879878273496272,0.605579487501055,0.11617012060780763,0.905729659600645,0.9060213016866601,0.11323316836527231,0.9019348791123709,0.14613808243674264,0.15474779795392846
2021-02-19,0.4837041621452969,0.576379895762399,0.6084501529959844,0.1284350927440039,0.8974063522307774,0.9147467114832537,0.1225355801547845,0.8890791439118668,0.1404227737057706,0.16561073862110232
2021-02-22,0.4797345731420736,0.5725753950780839,0.6168471025708535,0.14768799003435595,0.8944953044939451,0.9182547907475609,0.12133895346342949,0.8955727056180769,0.12855637501081163,0.16531248891356998
2021-02-23,0.48893847428818893,0.5776637127314576,0.6165364665842433,0.1417154983219613,0.8942764745556995,0.9319866036886524,0.11892124833953743,0.9063581638449338,0.13660281554366516,0.16278526529618054
2021-02-24,0.48629655909174274,0.5668021196400678,0.6055914729170149,0.14056198214718707,0.8961393945162699,0.9214789651047809,0.12854786372873073,0.8912002668734622,0.13662874545537496,0.16775284574763072
2021-02-25,0.4804377674883722,0.5674396987281217,0.5986828392309266,0.14251418293386697,0.8910566346100287,0.9194717734856038,0.12320877385201867,0.8823779150799677,0.13796678146322172,0.1761042117294398
2021-02-26,0.4704295620157858,0.5603324754655672,0.5841594613617556,0.1451065801370992,0.89430894179627,0.91106226952852,0.11710355153785335,0.8858468534505424,0.1587580999400593,0.17742089596841626
